city,city_ascii,state_id,state_name,county_name,lat,lng,population,density,timezone
Friona,Friona,TX,Texas,Parmer,34.6394,-102.723,4116,1135.0,America/Chicago
North El Monte,North El Monte,CA,California,Los Angeles,34.1029,-118.0239,4115,3735.3,America/Los_Angeles
Reiffton,Reiffton,PA,Pennsylvania,Berks,40.3126,-75.8663,4114,832.1,America/New_York
Nashville,Nashville,AR,Arkansas,Howard,33.9418,-93.8516,4114,290.4,America/Chicago
Monongahela,Monongahela,PA,Pennsylvania,Washington,40.1955,-79.9222,4113,830.1,America/New_York
Simonton Lake,Simonton Lake,IN,Indiana,Elkhart,41.7478,-85.9657,4113,471.7,America/Detroit
Burnt Mills,Burnt Mills,MD,Maryland,Montgomery,39.034,-76.9983,4111,1901.8,America/New_York
Woodville,Woodville,FL,Florida,Leon,30.312,-84.2611,4109,187.8,America/New_York
Bystrom,Bystrom,CA,California,Stanislaus,37.6198,-120.9813,4109,2916.8,America/Los_Angeles
Hunter,Hunter,OH,Ohio,Warren,39.494,-84.2852,4108,733.3,America/New_York
University Center,University Center,VA,Virginia,Loudoun,39.0599,-77.4443,4107,1726.9,America/New_York
Valley Grande,Valley Grande,AL,Alabama,Dallas,32.4862,-87.0305,4106,47.3,America/Chicago
Goodview,Goodview,MN,Minnesota,Winona,44.0692,-91.7166,4104,714.9,America/Chicago
Pinetop-Lakeside,Pinetop-Lakeside,AZ,Arizona,Navajo,34.1486,-109.9657,4103,142.1,America/Phoenix
The College of New Jersey,The College of New Jersey,NJ,New Jersey,Mercer,40.2689,-74.7764,4103,3703.5,America/New_York
Falls City,Falls City,NE,Nebraska,Richardson,40.0623,-95.5989,4099,473.4,America/Chicago
North East,North East,MD,Maryland,Cecil,39.6076,-75.9414,4095,774.6,America/New_York
Gordon Heights,Gordon Heights,NY,New York,Suffolk,40.8645,-72.9678,4095,927.8,America/New_York
Forest Oaks,Forest Oaks,NC,North Carolina,Guilford,35.9889,-79.7079,4095,329.5,America/New_York
Fruit Hill,Fruit Hill,OH,Ohio,Hamilton,39.0699,-84.367,4094,1230.1,America/New_York
Metamora,Metamora,IL,Illinois,Woodford,40.7951,-89.3672,4094,694.7,America/Chicago
Jonesboro,Jonesboro,LA,Louisiana,Jackson,32.2348,-92.7098,4092,326.0,America/Chicago
Taylor,Taylor,AZ,Arizona,Navajo,34.4393,-110.1018,4091,48.4,America/Phoenix
North Muskegon,North Muskegon,MI,Michigan,Muskegon,43.2517,-86.2715,4089,882.2,America/Detroit
Fenton,Fenton,MO,Missouri,St. Louis,38.5279,-90.4488,4087,251.6,America/Chicago
Clayton,Clayton,DE,Delaware,Kent,39.2849,-75.6366,4086,810.0,America/New_York
Trent Woods,Trent Woods,NC,North Carolina,Craven,35.081,-77.0945,4086,530.8,America/New_York
Green Oaks,Green Oaks,IL,Illinois,Lake,42.2954,-87.9115,4085,395.2,America/Chicago
Riverdale,Riverdale,NJ,New Jersey,Morris,40.9921,-74.3125,4084,778.2,America/New_York
Armona,Armona,CA,California,Kings,36.3166,-119.7054,4084,768.1,America/Los_Angeles
North Brooksville,North Brooksville,FL,Florida,Hernando,28.5731,-82.3744,4082,241.7,America/New_York
Pascoag,Pascoag,RI,Rhode Island,Providence,41.952,-71.7042,4081,310.8,America/New_York
Bullard,Bullard,TX,Texas,Smith,32.1451,-95.3196,4080,376.3,America/Chicago
Otsego,Otsego,MI,Michigan,Allegan,42.4576,-85.698,4079,775.3,America/Detroit
Herricks,Herricks,NY,New York,Nassau,40.7567,-73.6635,4077,2747.5,America/New_York
Garden City South,Garden City South,NY,New York,Nassau,40.712,-73.6607,4077,3947.2,America/New_York
Medina,Medina,TX,Texas,Zapata,26.9289,-99.2614,4073,886.7,America/Chicago
Montauk,Montauk,NY,New York,Suffolk,41.0466,-71.9465,4073,85.1,America/New_York
Hazlehurst,Hazlehurst,GA,Georgia,Jeff Davis,31.8651,-82.5994,4072,332.2,America/New_York
Marseilles,Marseilles,IL,Illinois,LaSalle,41.3099,-88.685,4071,173.7,America/Chicago
Sparta,Sparta,IL,Illinois,Randolph,38.1513,-89.7185,4070,140.9,America/Chicago
Mulberry,Mulberry,FL,Florida,Polk,27.9058,-81.9873,4070,231.2,America/New_York
Leisure Village West,Leisure Village West,NJ,New Jersey,Ocean,40.0104,-74.2806,4070,1299.0,America/New_York
Throop,Throop,PA,Pennsylvania,Lackawanna,41.4382,-75.5927,4069,316.2,America/New_York
Gentry,Gentry,AR,Arkansas,Benton,36.2571,-94.4908,4069,277.6,America/Chicago
Hugoton,Hugoton,KS,Kansas,Stevens,37.1745,-101.3447,4065,754.6,America/Chicago
West Milwaukee,West Milwaukee,WI,Wisconsin,Milwaukee,43.0124,-87.971,4064,1402.7,America/Chicago
Rock Valley,Rock Valley,IA,Iowa,Sioux,43.2028,-96.2897,4061,351.5,America/Chicago
Brookdale,Brookdale,SC,South Carolina,Orangeburg,33.5183,-80.8332,4061,430.5,America/New_York
Cross Plains,Cross Plains,WI,Wisconsin,Dane,43.1145,-89.6479,4059,833.2,America/Chicago
Delmar,Delmar,MD,Maryland,Wicomico,38.445,-75.5662,4058,922.0,America/New_York
Crittenden,Crittenden,KY,Kentucky,Grant,38.7755,-84.6137,4058,460.2,America/New_York
Eastwood,Eastwood,LA,Louisiana,Bossier,32.5607,-93.5625,4057,246.7,America/Chicago
Santa Rita Ranch,Santa Rita Ranch,TX,Texas,Williamson,30.6642,-97.8328,4055,396.0,America/Chicago
Monticello,Monticello,IA,Iowa,Jones,42.2298,-91.1861,4055,278.2,America/Chicago
Candelaria Arenas,Candelaria Arenas,PR,Puerto Rico,Toa Baja,18.4175,-66.2203,4054,1568.1,America/Puerto_Rico
Holloman AFB,Holloman AFB,NM,New Mexico,Otero,32.8483,-106.0998,4052,124.6,America/Denver
Chester,Chester,NY,New York,Orange,41.357,-74.2768,4052,728.3,America/New_York
Tierra Verde,Tierra Verde,FL,Florida,Pinellas,27.6687,-82.7299,4051,1263.3,America/New_York
Lathrup Village,Lathrup Village,MI,Michigan,Oakland,42.4921,-83.2273,4049,1037.7,America/Detroit
Marine City,Marine City,MI,Michigan,St. Clair,42.7137,-82.5012,4047,724.7,America/Detroit
Rosewood Heights,Rosewood Heights,IL,Illinois,Madison,38.8885,-90.0723,4047,935.1,America/Chicago
Greenfield,Greenfield,OH,Ohio,Highland,39.3536,-83.3883,4047,749.2,America/New_York
Quitman,Quitman,GA,Georgia,Brooks,30.7849,-83.5603,4046,378.5,America/New_York
Larch Way,Larch Way,WA,Washington,Snohomish,47.8429,-122.2528,4046,1403.7,America/Los_Angeles
Fleetwood,Fleetwood,PA,Pennsylvania,Berks,40.4565,-75.8209,4045,1496.0,America/New_York
Weston Lakes,Weston Lakes,TX,Texas,Fort Bend,29.6627,-95.9352,4045,589.1,America/Chicago
Laurel,Laurel,DE,Delaware,Sussex,38.5691,-75.5689,4043,563.5,America/New_York
Winnfield,Winnfield,LA,Louisiana,Winn,31.924,-92.6425,4042,428.6,America/Chicago
Bosque Farms,Bosque Farms,NM,New Mexico,Valencia,34.8539,-106.7011,4042,396.6,America/Denver
Comerío,Comerio,PR,Puerto Rico,Comerío,18.22,-66.2246,4040,3465.6,America/Puerto_Rico
Amite City,Amite City,LA,Louisiana,Tangipahoa,30.7323,-90.5133,4036,401.9,America/Chicago
Haskell,Haskell,AR,Arkansas,Saline,34.5095,-92.6406,4035,318.4,America/Chicago
Enon,Enon,VA,Virginia,Chesterfield,37.3273,-77.3195,4035,361.4,America/New_York
Silver Lake,Silver Lake,NJ,New Jersey,Essex,40.7804,-74.1829,4034,7979.2,America/New_York
Mary Esther,Mary Esther,FL,Florida,Okaloosa,30.4127,-86.6588,4034,1070.4,America/Chicago
Smithville,Smithville,TX,Texas,Bastrop,30.0082,-97.152,4032,383.4,America/Chicago
Mount Repose,Mount Repose,OH,Ohio,Clermont,39.1907,-84.2197,4032,758.8,America/New_York
Loxley,Loxley,AL,Alabama,Baldwin,30.6812,-87.7416,4029,48.8,America/Chicago
Cedar Creek,Cedar Creek,TX,Texas,Bastrop,30.0811,-97.518,4026,86.4,America/Chicago
Elkin,Elkin,NC,North Carolina,Surry,36.2621,-80.8443,4025,228.2,America/New_York
Huntington,Huntington,TX,Texas,Angelina,31.2803,-94.577,4022,565.3,America/Chicago
Bardonia,Bardonia,NY,New York,Rockland,41.1128,-73.9822,4022,606.1,America/New_York
South Eliot,South Eliot,ME,Maine,York,43.1287,-70.7952,4021,215.9,America/New_York
St. Charles,St. Charles,MN,Minnesota,Winona,43.9687,-92.0593,4021,407.7,America/Chicago
Dillon,Dillon,MT,Montana,Beaverhead,45.218,-112.6345,4020,817.7,America/Denver
Coquille,Coquille,OR,Oregon,Coos,43.1802,-124.1841,4019,561.4,America/Los_Angeles
Cayuga Heights,Cayuga Heights,NY,New York,Tompkins,42.468,-76.4876,4018,878.1,America/New_York
Camdenton,Camdenton,MO,Missouri,Camden,38.0121,-92.7499,4017,282.4,America/Chicago
West Bradenton,West Bradenton,FL,Florida,Manatee,27.5016,-82.6146,4017,1192.1,America/New_York
Stanley,Stanley,NC,North Carolina,Gaston,35.3552,-81.0938,4014,541.7,America/New_York
Capitol Heights,Capitol Heights,MD,Maryland,Prince George's,38.8765,-76.9075,4014,1989.0,America/New_York
Warminster Heights,Warminster Heights,PA,Pennsylvania,Bucks,40.1884,-75.0841,4013,2458.4,America/New_York
Millstadt,Millstadt,IL,Illinois,St. Clair,38.4579,-90.0834,4013,442.0,America/Chicago
Mineral Ridge,Mineral Ridge,OH,Ohio,Trumbull,41.1385,-80.7672,4012,434.7,America/New_York
Camden,Camden,DE,Delaware,Kent,39.099,-75.5571,4011,413.4,America/New_York
Point Pleasant,Point Pleasant,WV,West Virginia,Mason,38.853,-82.1303,4009,640.6,America/New_York
Pinehurst,Pinehurst,TX,Texas,Montgomery,30.1889,-95.7017,4008,195.6,America/Chicago
Westover,Westover,WV,West Virginia,Monongalia,39.6329,-79.9882,4007,508.1,America/New_York
Taylor Creek,Taylor Creek,OH,Ohio,Hamilton,39.2362,-84.6802,4004,180.4,America/New_York
Marlboro Meadows,Marlboro Meadows,MD,Maryland,Prince George's,38.8374,-76.7144,4003,253.8,America/New_York
Cutler,Cutler,CA,California,Tulare,36.5247,-119.2889,4002,1262.9,America/Los_Angeles
Algood,Algood,TN,Tennessee,Putnam,36.2,-85.4468,4002,377.8,America/Chicago
Collinsville,Collinsville,CT,Connecticut,Capitol,41.8189,-72.922,4001,492.9,America/New_York
St. Bernard,St. Bernard,OH,Ohio,Hamilton,39.1711,-84.4955,3998,1005.9,America/New_York
Brownsville,Brownsville,LA,Louisiana,Ouachita,32.4883,-92.1619,3996,444.0,America/Chicago
Trappe,Trappe,PA,Pennsylvania,Montgomery,40.1991,-75.4754,3995,748.4,America/New_York
Basalt,Basalt,CO,Colorado,Eagle,39.3663,-107.0413,3995,762.6,America/Denver
South Haven,South Haven,MI,Michigan,Van Buren,42.4011,-86.2677,3994,445.7,America/Detroit
Indian Head Park,Indian Head Park,IL,Illinois,Cook,41.769,-87.8977,3992,1653.3,America/Chicago
Ridgway,Ridgway,PA,Pennsylvania,Elk,41.427,-78.7297,3991,589.9,America/New_York
San Miguel,San Miguel,CA,California,Contra Costa,37.8867,-122.0368,3991,1467.2,America/Los_Angeles
Friendship Heights Village,Friendship Heights Village,MD,Maryland,Montgomery,38.9633,-77.0898,3991,7695.0,America/New_York
Pittsboro,Pittsboro,IN,Indiana,Hendricks,39.8705,-86.4654,3988,377.0,America/Indiana/Indianapolis
Esperance,Esperance,WA,Washington,Snohomish,47.7937,-122.3469,3988,2126.8,America/Los_Angeles
Riverwoods,Riverwoods,IL,Illinois,Lake,42.1723,-87.8951,3988,388.2,America/Chicago
Singac,Singac,NJ,New Jersey,Passaic,40.8849,-74.2431,3987,3351.0,America/New_York
Ladonia,Ladonia,AL,Alabama,Russell,32.4609,-85.0877,3987,492.9,America/Chicago
Chilton,Chilton,WI,Wisconsin,Calumet,44.0293,-88.1625,3987,381.1,America/Chicago
Marshall,Marshall,IL,Illinois,Clark,39.3986,-87.69,3987,419.6,America/Chicago
Hawkinsville,Hawkinsville,GA,Georgia,Pulaski,32.2965,-83.4815,3986,286.3,America/New_York
University Gardens,University Gardens,NY,New York,Nassau,40.7752,-73.7281,3986,2898.0,America/New_York
Southern Shops,Southern Shops,SC,South Carolina,Spartanburg,34.9846,-81.9934,3985,431.7,America/New_York
Tierras Nuevas Poniente,Tierras Nuevas Poniente,PR,Puerto Rico,Manatí,18.4614,-66.4891,3984,1679.4,America/Puerto_Rico
Indian Head,Indian Head,MD,Maryland,Charles,38.5987,-77.1555,3982,1250.2,America/New_York
Rossville,Rossville,GA,Georgia,Walker,34.9747,-85.2898,3981,851.1,America/New_York
Saw Creek,Saw Creek,PA,Pennsylvania,Pike,41.1197,-75.0465,3980,484.7,America/New_York
Burnham,Burnham,IL,Illinois,Cook,41.6375,-87.5447,3978,828.0,America/Chicago
Penrose,Penrose,CO,Colorado,Fremont,38.4213,-105.0004,3978,86.1,America/Denver
Magee,Magee,MS,Mississippi,Simpson,31.873,-89.734,3977,292.0,America/Chicago
Edgefield,Edgefield,SC,South Carolina,Edgefield,33.787,-81.9291,3977,354.7,America/New_York
Metter,Metter,GA,Georgia,Candler,32.3958,-82.0621,3976,204.5,America/New_York
Jackson,Jackson,LA,Louisiana,East Feliciana,30.8346,-91.208,3976,343.9,America/Chicago
Colorado City,Colorado City,TX,Texas,Mitchell,32.3996,-100.8582,3973,287.7,America/Chicago
South Russell,South Russell,OH,Ohio,Geauga,41.4318,-81.3352,3972,402.9,America/New_York
Tangerine,Tangerine,FL,Florida,Orange,28.759,-81.6341,3967,334.7,America/New_York
Heritage Hills,Heritage Hills,NY,New York,Westchester,41.3398,-73.7016,3967,816.5,America/New_York
Three Rivers,Three Rivers,OR,Oregon,Deschutes,43.8366,-121.4646,3966,203.4,America/Los_Angeles
Madill,Madill,OK,Oklahoma,Marshall,34.0872,-96.7744,3966,346.7,America/Chicago
Pecan Acres,Pecan Acres,TX,Texas,Tarrant,32.9704,-97.4725,3966,81.1,America/Chicago
Scandia,Scandia,MN,Minnesota,Washington,45.254,-92.8278,3966,43.9,America/Chicago
Mullins,Mullins,SC,South Carolina,Marion,34.204,-79.2536,3965,506.7,America/New_York
Wallace,Wallace,FL,Florida,Santa Rosa,30.6746,-87.1996,3965,130.1,America/Chicago
Horace,Horace,ND,North Dakota,Cass,46.7558,-96.9078,3964,120.8,America/Chicago
Palmer Heights,Palmer Heights,PA,Pennsylvania,Northampton,40.6907,-75.2671,3963,1320.0,America/New_York
Carroll Valley,Carroll Valley,PA,Pennsylvania,Adams,39.7499,-77.3805,3962,284.5,America/New_York
Belleville,Belleville,MI,Michigan,Wayne,42.2022,-83.4839,3961,1350.7,America/Detroit
Castle Hills,Castle Hills,TX,Texas,Bexar,29.5229,-98.5197,3961,619.4,America/Chicago
White Bluff,White Bluff,TN,Tennessee,Dickson,36.1005,-87.2117,3961,239.3,America/Chicago
Pomona,Pomona,NY,New York,Rockland,41.1891,-74.0543,3961,637.6,America/New_York
Lancaster,Lancaster,KY,Kentucky,Garrard,37.6148,-84.5815,3960,605.9,America/New_York
Marlboro,Marlboro,NY,New York,Ulster,41.6047,-73.9772,3959,306.7,America/New_York
Brookville,Brookville,PA,Pennsylvania,Jefferson,41.1615,-79.0827,3959,485.9,America/New_York
Meadow Lake,Meadow Lake,NM,New Mexico,Valencia,34.8024,-106.5701,3959,132.4,America/Denver
Grant,Grant,MN,Minnesota,Washington,45.0825,-92.909,3959,60.9,America/Chicago
Sagamore,Sagamore,MA,Massachusetts,Barnstable,41.7842,-70.5332,3958,458.9,America/New_York
Pennsburg,Pennsburg,PA,Pennsylvania,Montgomery,40.3936,-75.4965,3958,1909.5,America/New_York
Battle Mountain,Battle Mountain,NV,Nevada,Lander,40.6299,-116.9518,3957,249.9,America/Los_Angeles
Livingston,Livingston,TN,Tennessee,Overton,36.3875,-85.3265,3957,234.7,America/Chicago
Shenandoah Farms,Shenandoah Farms,VA,Virginia,Warren,38.9752,-78.0482,3956,117.5,America/New_York
Meiners Oaks,Meiners Oaks,CA,California,Ventura,34.4553,-119.2702,3955,626.3,America/Los_Angeles
Boardman,Boardman,OR,Oregon,Morrow,45.8378,-119.6937,3955,379.0,America/Los_Angeles
Scott City,Scott City,KS,Kansas,Scott,38.4789,-100.9031,3955,562.9,America/Chicago
Pleasant Hills,Pleasant Hills,MD,Maryland,Harford,39.4861,-76.3908,3955,350.2,America/New_York
Lincoln Village,Lincoln Village,CA,California,San Joaquin,38.0054,-121.334,3954,2076.9,America/Los_Angeles
Golden Beach,Golden Beach,MD,Maryland,St. Mary's,38.49,-76.7019,3953,402.6,America/New_York
Nash,Nash,TX,Texas,Bowie,33.4423,-94.1345,3952,341.0,America/Chicago
Dorr,Dorr,MI,Michigan,Allegan,42.727,-85.719,3952,473.7,America/Detroit
Saint Davids,Saint Davids,PA,Pennsylvania,Delaware,40.0385,-75.3729,3950,987.9,America/New_York
Turners Falls,Turners Falls,MA,Massachusetts,Franklin,42.5975,-72.5573,3949,802.1,America/New_York
Bayport,Bayport,MN,Minnesota,Washington,45.0152,-92.7789,3948,879.6,America/Chicago
Schnecksville,Schnecksville,PA,Pennsylvania,Lehigh,40.6699,-75.6115,3948,544.1,America/New_York
Lawrenceville,Lawrenceville,NJ,New Jersey,Mercer,40.3018,-74.7378,3947,1462.8,America/New_York
Dell Rapids,Dell Rapids,SD,South Dakota,Minnehaha,43.8244,-96.7143,3947,676.0,America/Chicago
Cozad,Cozad,NE,Nebraska,Dawson,40.8613,-99.9863,3944,582.1,America/Chicago
Coleman,Coleman,TX,Texas,Coleman,31.8317,-99.4223,3942,247.8,America/Chicago
Spencer,Spencer,OK,Oklahoma,Oklahoma,35.5108,-97.3715,3942,282.8,America/Chicago
Emigsville,Emigsville,PA,Pennsylvania,York,40.0077,-76.7303,3942,1109.5,America/New_York
Ely,Ely,NV,Nevada,White Pine,39.265,-114.8708,3941,199.5,America/Los_Angeles
Mitchell,Mitchell,IN,Indiana,Lawrence,38.7369,-86.4755,3941,423.4,America/Indiana/Indianapolis
Highland Lakes,Highland Lakes,NJ,New Jersey,Sussex,41.1716,-74.4643,3941,352.0,America/New_York
Cherry Grove,Cherry Grove,OH,Ohio,Hamilton,39.0802,-84.322,3940,1343.3,America/New_York
Vidalia,Vidalia,LA,Louisiana,Concordia,31.5668,-91.4404,3938,586.1,America/Chicago
Madeira Beach,Madeira Beach,FL,Florida,Pinellas,27.7985,-82.7887,3937,1548.2,America/New_York
Santa Venetia,Santa Venetia,CA,California,Marin,38.0056,-122.5033,3937,414.9,America/Los_Angeles
North Richmond,North Richmond,CA,California,Contra Costa,37.9641,-122.3711,3935,1093.4,America/Los_Angeles
Woodson Terrace,Woodson Terrace,MO,Missouri,St. Louis,38.7286,-90.36,3935,1961.3,America/Chicago
Upland,Upland,IN,Indiana,Grant,40.4639,-85.5008,3935,484.1,America/Indiana/Indianapolis
El Jebel,El Jebel,CO,Colorado,Eagle,39.405,-107.0921,3935,286.4,America/Denver
Chandler,Chandler,IN,Indiana,Warrick,38.0373,-87.3739,3935,521.4,America/Chicago
Pea Ridge,Pea Ridge,FL,Florida,Santa Rosa,30.603,-87.1022,3934,541.3,America/Chicago
Flagler Estates,Flagler Estates,FL,Florida,St. Johns,29.6441,-81.4571,3934,128.3,America/New_York
Oaklyn,Oaklyn,NJ,New Jersey,Camden,39.9023,-75.0813,3934,2421.4,America/New_York
South Chicago Heights,South Chicago Heights,IL,Illinois,Cook,41.4831,-87.6369,3934,960.9,America/Chicago
Bayou Vista,Bayou Vista,LA,Louisiana,St. Mary,29.6912,-91.2672,3931,842.5,America/Chicago
Colonial Beach,Colonial Beach,VA,Virginia,Westmoreland,38.2567,-76.9777,3930,619.8,America/New_York
Williamstown,Williamstown,KY,Kentucky,Grant,38.6415,-84.5675,3929,90.1,America/New_York
Pine Manor,Pine Manor,FL,Florida,Lee,26.573,-81.8774,3929,3283.1,America/New_York
Bethlehem,Bethlehem,NC,North Carolina,Alexander,35.8162,-81.2962,3928,198.9,America/New_York
Raymond,Raymond,WI,Wisconsin,Racine,42.8003,-88.0118,3928,42.5,America/Chicago
Cisco,Cisco,TX,Texas,Eastland,32.3848,-98.9805,3926,282.3,America/Chicago
Metzger,Metzger,OR,Oregon,Washington,45.4493,-122.7621,3926,1994.7,America/Los_Angeles
North Pembroke,North Pembroke,MA,Massachusetts,Plymouth,42.0989,-70.7823,3924,338.6,America/New_York
Barrington Hills,Barrington Hills,IL,Illinois,Cook,42.1399,-88.2034,3923,56.1,America/Chicago
St. James,St. James,MO,Missouri,Phelps,38.0013,-91.6154,3922,354.4,America/Chicago
Rockwell,Rockwell,AR,Arkansas,Garland,34.4636,-93.134,3921,462.6,America/Chicago
Del Mar,Del Mar,CA,California,San Diego,32.9635,-117.2624,3921,881.8,America/Los_Angeles
Sullivan City,Sullivan City,TX,Texas,Hidalgo,26.2752,-98.5644,3919,421.5,America/Chicago
Kiel,Kiel,WI,Wisconsin,Manitowoc,43.9167,-88.0266,3919,598.6,America/Chicago
Citronelle,Citronelle,AL,Alabama,Mobile,31.0952,-88.2467,3918,58.5,America/Chicago
Brown Station,Brown Station,MD,Maryland,Prince George's,38.8539,-76.7978,3918,245.3,America/New_York
Lancaster,Lancaster,WI,Wisconsin,Grant,42.8473,-90.7065,3916,502.6,America/Chicago
Montpelier,Montpelier,OH,Ohio,Williams,41.5817,-84.5968,3916,526.0,America/New_York
Emerald Isle,Emerald Isle,NC,North Carolina,Carteret,34.6648,-77.0292,3915,307.0,America/New_York
Centerville,Centerville,MN,Minnesota,Anoka,45.164,-93.054,3915,711.2,America/Chicago
Dupo,Dupo,IL,Illinois,St. Clair,38.5146,-90.2168,3914,236.0,America/Chicago
Valdez,Valdez,AK,Alaska,Chugach,61.0963,-146.2596,3911,7.1,America/Anchorage
Kittanning,Kittanning,PA,Pennsylvania,Armstrong,40.8279,-79.5233,3910,1515.2,America/New_York
Oronoque,Oronoque,CT,Connecticut,Greater Bridgeport,41.2527,-73.1089,3908,669.5,America/New_York
Morongo Valley,Morongo Valley,CA,California,San Bernardino,34.0724,-116.5627,3907,59.8,America/Los_Angeles
Berne,Berne,IN,Indiana,Adams,40.6572,-84.9555,3906,652.1,America/Indiana/Indianapolis
Butte,Butte,AK,Alaska,Matanuska-Susitna,61.5539,-149.0035,3905,44.6,America/Anchorage
Fairbury,Fairbury,NE,Nebraska,Jefferson,40.1448,-97.1764,3905,594.6,America/Chicago
Lockeford,Lockeford,CA,California,San Joaquin,38.1508,-121.1554,3902,180.6,America/Los_Angeles
Hudson Bend,Hudson Bend,TX,Texas,Travis,30.414,-97.928,3902,377.8,America/Chicago
Cresco,Cresco,IA,Iowa,Howard,43.3718,-92.1163,3901,451.0,America/Chicago
Windber,Windber,PA,Pennsylvania,Somerset,40.2355,-78.8247,3901,765.4,America/New_York
Campanilla,Campanilla,PR,Puerto Rico,Toa Baja,18.4225,-66.2391,3901,2883.7,America/Puerto_Rico
Ball,Ball,LA,Louisiana,Rapides,31.4188,-92.4084,3900,189.4,America/Chicago
Hidden Meadows,Hidden Meadows,CA,California,San Diego,33.2237,-117.1198,3899,228.5,America/Los_Angeles
Clyde,Clyde,TX,Texas,Callahan,32.4056,-99.5039,3899,458.5,America/Chicago
Great Notch,Great Notch,NJ,New Jersey,Passaic,40.8705,-74.2084,3898,1517.2,America/New_York
Parkesburg,Parkesburg,PA,Pennsylvania,Chester,39.9593,-75.9177,3894,1184.5,America/New_York
Carrollton,Carrollton,KY,Kentucky,Carroll,38.6799,-85.1658,3894,738.5,America/New_York
Pinch,Pinch,WV,West Virginia,Kanawha,38.4062,-81.481,3893,423.7,America/New_York
Pulaski,Pulaski,WI,Wisconsin,Brown,44.6684,-88.2351,3892,529.6,America/Chicago
Swansboro,Swansboro,NC,North Carolina,Onslow,34.6957,-77.1367,3887,671.6,America/New_York
Woodlawn,Woodlawn,OH,Ohio,Hamilton,39.2556,-84.471,3885,587.0,America/New_York
La Center,La Center,WA,Washington,Clark,45.8601,-122.6756,3885,570.3,America/Los_Angeles
Weston,Weston,WV,West Virginia,Lewis,39.0391,-80.4616,3884,771.8,America/New_York
